MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,HIKAL,HIKAL LIMITED,       325.10,       327.95,       336.40,       327.00,       332.90,                 49295292.80,148828,N, ,4519,       595.00,       212.00
N,EQ,HIL,HIL LIMITED,      2759.70,      2791.00,      2807.95,      2764.55,      2787.80,                 31038431.90,11132,N, ,2451,      5375.00,      2700.05
N,EQ,HILTON,HILTON METAL FORGING LTD,        75.70,        76.00,        79.45,        72.40,        79.45,                 24780232.75,322937,N, ,1974,        83.50,        12.20
N,EQ,HIMATSEIDE,HIMATSINGKA SEIDE LTD,        94.35,        95.15,        96.25,        93.90,        94.35,                 14546910.15,153476,N, ,2241,       283.90,        87.75
N,EQ,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,       333.55,       338.55,       349.40,       334.55,       346.15,                  2358353.65,6873,N, ,422,       416.00,       250.00
N,EQ,HINDCON,HINDCON CHEMICALS LIMITED,        84.80,        88.80,        88.80,        85.15,        86.75,                  3929805.40,45290,N, ,902,       104.85,        47.60
N,EQ,HINDCOPPER,HINDUSTAN COPPER LTD,       104.60,       107.00,       108.45,       106.75,       108.15,                184447581.35,1711694,N, ,9151,       159.40,        81.20
N,EQ,HINDMOTORS,HINDUSTAN MOTORS LIMITED,        17.15,        18.00,        18.00,        16.60,        17.10,                 28871738.00,1656541,N, ,4300,        26.75,         7.50
N,EQ,HINDOILEXP,HINDUSTAN OIL EXPLORATION,       137.25,       140.00,       140.35,       135.50,       136.15,                 34213291.90,249877,N, ,3311,       245.70,       126.05
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       216.05,       219.90,       221.45,       218.20,       218.75,                555838233.85,2530025,N, ,30217,       354.80,       206.50
N,EQ,HINDWAREAP,HINDWARE HME INOVATON LTD,       374.30,       376.75,       383.70,       370.10,       372.15,                 18155270.00,48379,N, ,3507,       453.90,       263.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       266.05,       275.00,       275.00,       266.15,       272.35,                306274111.50,1136013,N, ,22207,       408.60,       242.05
N,EQ,HIRECT,HIND RECTIFIER LIMITED,       218.50,       226.00,       229.00,       217.00,       219.65,                  4545062.35,20426,N, ,792,       283.50,       149.00
N,EQ,HISARMETAL,HISAR METAL IND. LIMITED,       127.35,       129.25,       134.45,       127.40,       132.00,                  2600924.80,19683,N, ,583,       152.20,        91.20
N,EQ,HITECH,HI-TECH PIPES LIMITED,       597.00,       595.20,       612.00,       595.20,       608.60,                 31681111.05,52328,N, ,1011,       669.70,       393.20
N,EQ,HITECHCORP,HITECH CORPORATION LTD,       224.30,       228.65,       242.90,       227.05,       239.20,                  2271190.05,9555,N, ,463,       338.00,       203.00
N,EQ,HITECHGEAR,THE HI-TECH GEARS LIMITED,       208.55,       212.65,       214.70,       207.10,       208.30,                   811393.70,3867,N, ,254,       298.80,       155.10
N,EQ,HLEGLAS,HLE GLASCOAT LIMITED,      3305.35,      3362.70,      3431.95,      3320.00,      3366.95,                 43617637.90,12997,N, ,4091,      7550.00,      3000.00
N,EQ,HLVLTD,HLV LIMITED,         9.50,         9.50,         9.80,         9.50,         9.65,                  1704161.75,176058,N, ,290,        12.95,         8.00
N,EQ,HMVL,HINDUSTAN MEDIA VENT LTD,        56.05,        56.70,        57.90,        56.15,        56.50,                  1535332.25,27028,N, ,408,        83.40,        47.80
N,EQ,HNDFDS,HINDUSTAN FOODS LIMITED,       473.20,       405.00,       478.95,       405.00,       469.35,                 13793457.80,29488,N, ,3810,      2370.00,       405.00
N,EQ,HOMEFIRST,HOME FIRST FIN CO IND LTD,       873.40,       893.10,       893.10,       870.00,       880.90,                 40738475.70,46391,N, ,3673,      1004.55,       587.05
N,EQ,HONAUT,HONEYWELL AUTOMATION IND,     39405.70,     39870.00,     40299.00,     39508.15,     39778.90,                 65670637.40,1646,N, ,1053,     47275.95,     30185.35
N,EQ,HONDAPOWER,HONDA I POWER PRODUCT LTD,      1473.00,      1485.55,      1504.90,      1465.10,      1500.60,                  7710950.80,5158,N, ,721,      1808.95,      1124.00
N,EQ,HOVS,HOV SERVICES LTD,        54.85,        55.85,        57.75,        54.65,        56.95,                  1427374.10,25345,N, ,344,        74.55,        41.00
N,EQ,HPAL,HP ADHESIVES LIMITED,       401.55,       405.55,       412.00,       400.15,       409.90,                 31261534.05,76982,N, ,3930,       505.00,       335.00
N,SM,HPIL,HINDPRAKASH INDUSTRY LTD,        87.85,        92.20,        92.20,        92.20,        92.20,                   276600.00,3000,N, ,1,       103.95,        45.50
N,EQ,HPL,HPL ELECTRIC & POWER LTD,        68.85,        69.70,        72.75,        69.70,        71.45,                 12172641.75,171208,N, ,2581,        86.00,        50.80
N,EQ,HSCL,HIMADRI SPECIALITY CHEM L,        97.15,        98.65,       100.30,        97.95,        99.50,                468980810.45,4722173,N, ,15386,       108.85,        41.55
N,EQ,HTMEDIA,HT MEDIA LIMITED,        20.90,        21.05,        21.65,        21.00,        21.15,                  4360215.30,205521,N, ,689,        39.20,        18.45
N,EQ,HUDCO,HSG & URBAN DEV CORPN LTD,        35.55,        35.90,        36.30,        35.70,        36.10,                 25514525.25,708669,N, ,7133,        46.75,        30.60
N,EQ,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,       222.80,       226.35,       227.45,       221.05,       222.70,                 21763829.05,97368,N, ,2155,       272.80,       148.40
N,EQ,IBREALEST,INDIABULLS REAL EST. LTD,        74.00,        75.25,        79.40,        75.25,        78.90,                817442134.95,10510170,N, ,31780,       195.90,        58.00
N,EQ,IBULHSGFIN,INDIABULLS HSG FIN LTD,       117.55,       120.10,       125.00,       119.30,       124.70,               1541570138.90,12595510,N, ,51131,       279.00,        89.00
N,EQ,ICIL,INDO COUNT INDUSTRIES LTD,       133.80,       138.00,       138.70,       135.20,       137.65,                 19997498.70,145717,N, ,4860,       315.00,       119.55
N,EQ,ICRA,ICRA LIMITED,      3971.35,      4046.80,      4048.80,      3950.00,      3955.50,                  5275226.65,1323,N, ,421,      4530.45,      3349.85
N,EQ,IDBI,IDBI BANK LIMITED,        41.20,        41.95,        42.95,        41.75,        42.70,                210696858.15,4962406,N, ,10442,        65.25,        30.50
N,EQ,IDEA,VODAFONE IDEA LIMITED,         8.85,         9.00,         9.15,         8.90,         9.00,                977755349.75,108423095,N, ,80314,        16.80,         7.75
N,EQ,IDFC,IDFC LIMITED,        65.65,        67.40,        71.20,        66.80,        69.85,               1374485068.95,19705612,N, ,34817,        71.70,        42.20
N,EQ,IDFCFIRSTB,IDFC FIRST BANK LIMITED,        49.35,        51.20,        54.15,        50.95,        53.20,               6727809384.95,126647554,N, ,144024,        54.15,        28.95
N,EQ,IEX,INDIAN ENERGY EXC LTD,       139.90,       143.00,       143.80,       141.45,       143.50,                527661654.55,3700387,N, ,32884,       956.00,       138.65
N,EQ,IFBAGRO,IFB AGRO INDUSTRIES LTD,       548.05,       556.00,       561.95,       549.05,       557.20,                  2494430.15,4483,N, ,426,       867.00,       478.00
N,EQ,IFBIND,IFB INDUSTRIES LTD,       893.30,       897.80,       919.00,       897.80,       904.90,                  7605952.80,8367,N, ,1502,      1365.85,       800.00
N,EQ,IFCI,IFCI LTD,         9.50,         9.65,         9.75,         9.65,         9.70,                 23905066.90,2464517,N, ,2064,        18.85,         8.25
N,EQ,IFGLEXPOR,IFGL REFRACTORIES LIMITED,       251.45,       255.15,       256.20,       251.00,       252.65,                  1905099.55,7517,N, ,540,       354.00,       241.00
N,EQ,IGARASHI,IGARASHI MOTORS INDIA LTD,       415.65,       424.00,       428.45,       420.00,       423.85,                 16038224.45,37867,N, ,2594,       613.95,       249.50
N,EQ,IGL,INDRAPRASTHA GAS LTD,       385.95,       394.55,       394.95,       387.45,       390.55,                491257913.30,1257608,N, ,18667,       535.75,       321.00
N,EQ,IGPL,I G PETROCHEMICALS LTD,       562.60,       565.00,       572.35,       560.10,       561.50,                 21829260.25,38645,N, ,2359,      1018.60,       537.55
N,EQ,IIFL,IIFL FINANCE LIMITED,       357.75,       361.90,       364.90,       353.50,       355.35,                118407805.55,329033,N, ,14965,       396.00,       266.05
N,EQ,IIFLSEC,IIFL SECURITIES LIMITED,        66.80,        67.80,        69.35,        67.25,        68.05,                 10451006.30,153667,N, ,1584,       119.15,        64.60
N,EQ,IIFLWAM,IIFL WEALTH MGMT LTD,      1874.75,      1900.00,      1900.00,      1828.50,      1846.20,                 46113829.10,24827,N, ,9349,      1945.00,      1235.80
N,EQ,IITL,INDUSTRIAL INV TRUST LTD,        70.95,        70.00,        72.40,        69.55,        70.35,                   250498.20,3547,N, ,73,       101.80,        59.60
N,EQ,IMFA,INDIAN METALS & FERRO,       239.85,       246.20,       249.50,       243.05,       246.85,                  7866713.70,31919,N, ,1559,       975.00,       230.00
N,EQ,IMPAL,IND MOTOR PART & ACC LTD,       739.25,       739.00,       753.00,       739.00,       751.60,                  1386900.40,1851,N, ,211,       861.20,       706.35
N,EQ,IMPEXFERRO,IMPEX FERRO TECH LIMITED,         5.40,         5.65,         5.65,         5.60,         5.65,                   359678.70,63663,N, ,148,        16.05,         4.05
N,EQ,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,        23.25,        24.40,        24.40,        23.10,        23.80,                   434094.95,18355,N, ,108,        37.90,        18.25
N,EQ,INDBANK,INDBANK MERCH BANK,        23.00,        23.40,        23.85,        23.20,        23.35,                  1494270.80,63776,N, ,798,        31.50,        17.70
N,EQ,INDHOTEL,THE INDIAN HOTELS CO. LTD,       336.85,       343.45,       346.20,       339.00,       344.25,               2298201133.35,6720506,N, ,93833,       346.85,       171.00
N,EQ,INDIACEM,THE INDIA CEMENTS LIMITED,       253.60,       258.70,       264.45,       254.50,       260.95,               2782725611.65,10707284,N, ,64083,       298.95,       145.45
N,EQ,INDIAGLYCO,INDIA GLYCOLS LTD,       819.15,       828.15,       839.90,       824.55,       833.60,                 31568477.15,37824,N, ,2439,      1151.95,       596.75
N,EQ,INDIAMART,INDIAMART INTERMESH LTD,      4470.90,      4489.90,      4568.00,      4466.70,      4511.60,                289763845.90,64142,N, ,7559,      9710.70,      3676.00
N,EQ,INDIANB,INDIAN BANK,       189.40,       193.00,       198.65,       192.80,       197.90,                185072074.60,946142,N, ,9388,       207.45,       130.90
N,EQ,INDIANCARD,INDIAN CARD CLOTHING CO.,       210.55,       214.80,       215.00,       204.10,       209.00,                   241654.90,1152,N, ,153,       332.00,       170.60
N,EQ,INDIANHUME,INDIAN HUME PIPE CO. LTD.,       158.30,       160.40,       164.00,       157.30,       158.65,                  7755380.05,48613,N, ,1188,       236.00,       135.10
N,EQ,INDIGOPNTS,INDIGO PAINTS LIMITED,      1490.95,      1502.10,      1514.90,      1492.05,      1497.30,                 14820453.30,9889,N, ,2055,      2589.90,      1353.60
N,IV,INDIGRID,INDIA GRID TRUST,       143.44,       144.00,       144.60,       143.63,       144.17,                 12439271.35,86385,N, ,317,       153.90,       134.95
N,EQ,INDNIPPON,INDIA NIPPON ELECT  LTD,       428.40,       436.65,       440.80,       428.00,       430.35,                  4863663.90,11279,N, ,723,       640.80,       319.70
N,EQ,INDOAMIN,INDO AMINES LIMITED,       118.40,       122.95,       122.95,       117.10,       118.05,                  7305374.15,61116,N, ,4772,       176.40,        70.20
N,EQ,INDOBORAX,INDO BORAX & CHEMICAL LTD,       128.35,       130.80,       132.45,       129.10,       130.30,                  4762652.50,36340,N, ,691,       184.65,        95.10
N,EQ,INDOCO,INDOCO REMEDIES LTD.,       335.60,       338.20,       343.95,       333.05,       339.75,                 21803877.45,64408,N, ,4252,       513.65,       307.65
N,EQ,INDORAMA,INDO RAMA SYNTHETICS LTD,        56.10,        57.00,        58.40,        56.85,        58.00,                  2938124.60,50973,N, ,642,        90.80,        43.10
N,EQ,INDOTECH,INDO TECH TRANSFORM LTD.,       212.75,       217.95,       219.80,       209.10,       214.45,                  2593922.00,12068,N, ,315,       296.00,       150.60
N,EQ,INDOTHAI,INDO THAI SEC LTD,       151.05,       155.60,       158.60,       150.35,       158.35,                   454979.95,2916,N, ,101,       417.45,        86.05
N,EQ,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,        60.55,        61.45,        62.45,        61.15,        61.45,                  7376745.40,119646,N, ,1405,        87.50,        52.05
N,EQ,INDSWFTLAB,IND SWIFT LABORATORIES LT,        54.90,        55.60,        58.70,        55.25,        56.40,                  3281599.90,57377,N, ,782,        89.90,        53.00
N,EQ,INDSWFTLTD,IND-SWIFT LIMITED,         9.40,         9.75,         9.75,         9.25,         9.50,                   151848.55,16076,N, ,103,        18.50,         8.55
N,EQ,INDTERRAIN,IND TERRAIN FASHIONS LTD,        62.90,        63.70,        66.35,        62.80,        65.35,                 11077052.55,170468,N, ,2034,        74.60,        36.55
N,EQ,INEOSSTYRO,INEOS STYROLUTION IND LTD,       857.70,       871.00,       885.00,       861.20,       866.70,                 38738526.15,44345,N, ,3096,      1881.00,       706.20
N,EQ,INFIBEAM,INFIBEAM AVENUES LIMITED,        15.00,        15.20,        15.25,        14.75,        15.10,                 54091312.60,3591817,N, ,6271,        53.00,        12.50
N,EQ,INFOBEAN,INFOBEANS TECHNO. LTD.,       563.05,       589.00,       598.65,       572.70,       581.15,                  8453975.85,14525,N, ,1270,       875.00,       360.95
N,EQ,INGERRAND,INGERSOLL-RAND INDIA LTD,      2107.10,      2102.00,      2178.90,      2102.00,      2115.80,                 61731162.75,28936,N, ,7658,      2229.85,      1011.00
N,EQ,INOXLEISUR,INOX LEISURE LIMITED,       508.70,       510.00,       511.40,       497.50,       502.35,                170326714.25,339442,N, ,11292,       619.35,       337.70
N,EQ,INOXWIND,INOX WIND LIMITED,       146.00,       148.00,       152.50,       142.65,       144.65,                 62560895.35,424444,N, ,4833,       159.40,        75.40
N,EQ,INSECTICID,INSECTICIDES (I) LTD,       700.60,       702.70,       726.70,       700.55,       717.90,                 28572299.60,39960,N, ,2959,      1067.90,       583.00
N,EQ,INSPIRISYS,INSPIRISYS SOLUTIONS LTD,        46.90,        49.00,        49.20,        46.05,        48.20,                   891295.20,18591,N, ,118,        76.30,        40.30
N,EQ,INTELLECT,INTELLECT DESIGN ARENA,       511.70,       518.00,       530.50,       516.05,       528.50,                163929720.40,311591,N, ,15523,       986.65,       505.50
N,EQ,INTENTECH,INTENSE TECHNOLOGIES LTD,        68.20,        70.00,        72.50,        69.95,        71.10,                  6008682.10,84262,N, ,935,       116.40,        57.30
N,EQ,INTLCONV,INTL CONVEYORS LIMITED,        56.30,        56.90,        58.30,        56.40,        57.45,                  2163145.05,37578,N, ,521,       102.45,        50.60
N,EQ,INVENTURE,INVENTURE GRO & SEC LTD,         2.85,         2.90,         2.95,         2.85,         2.85,                  6883206.40,2382629,N, ,1622,         6.75,         2.35
N,EQ,IOB,INDIAN OVERSEAS BANK,        17.45,        17.60,        17.80,        17.60,        17.65,                 37579751.25,2126077,N, ,2571,        23.60,        15.25
N,EQ,IOLCP,IOL CHEM AND PHARMA LTD,       363.40,       366.90,       372.50,       364.25,       366.80,                 49717518.45,135325,N, ,5735,       624.00,       292.80
N,EQ,IONEXCHANG,ION EXCHANGE (INDIA) LTD,      2088.05,      2119.00,      2122.85,      2075.15,      2094.35,                 15026557.35,7165,N, ,929,      2345.00,      1671.65
N,EQ,IPCALAB,IPCA LABORATORIES LTD,       934.50,       941.00,       945.00,       921.95,       932.15,                307506001.80,329783,N, ,15102,      2456.70,       831.05
N,EQ,IPL,INDIA PESTICIDES LIMITED,       277.05,       282.50,       291.95,       282.50,       290.80,                 58324639.35,202625,N, ,6612,       353.95,       200.75
N,EQ,IRB,IRB INFRA DEV LTD.,       209.05,       210.85,       216.35,       210.80,       215.05,                270480867.35,1262040,N, ,13419,       345.85,       178.90
N,IV,IRBINVIT,IRB INVIT FUND,        59.27,        59.89,        60.00,        59.33,        59.46,                 11798335.80,197918,N, ,3864,        60.50,        51.90
N,EQ,IRCON,IRCON INTERNATIONAL LTD,        40.80,        41.50,        41.55,        40.40,        40.55,                 42865116.60,1051034,N, ,6994,        53.40,        34.80
